,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,Tweet Language
5109,1310240362343079939,2020-09-27 15:30:20,"@AndroidAuth For over 600 this is to expensive, it should be priced around 500 because it is no flagship. Now it will battle against Galaxy S20FE where it doesn't stand a chance if Samsung doesn't f**k the camera",Milkyteram,,,Mars,en
1107,1310242800890511360,2020-09-27 15:40:01,Samsung's new foldable phone is its biggest  https://t.co/5IV35NwGPl,DearWall,,,"New York, NY",en
6068,1310248806659878912,2020-09-27 16:03:53,"@thealmostbear @HomeDepot @Lowes Our HD just got a major across the store upgrade, they put in nice self-checkout, big screen, super easy to use, with contactless. I use Samsung though, and they work with any card reader (made since the 90's) whether it supports NFC or not.",ZacWolf,,,"Durham, NC, USA",en
6167,1310248949421285376,2020-09-27 16:04:27,Thinking of buying Samsung Galaxy S10+ Plus (G975U1) for Total Wireless  128GB - Refurbished? Read our latest review https://t.co/tutNYy0KES,iConvertwireles,,,"Nashville, TN",en
284,1310249371133530117,2020-09-27 16:06:07,"Additionally, you can watch the Shout! Factory TV 24/7 channel on Comcast Xfinity, IMDb TV, Pluto, Redbox, Samsung TV Plus, STIRR, Twitch, Vizio, and XUMO https://t.co/UvEj62JBhi",ShoutFactoryTV,,,"Los Angeles, CA",en
283,1310249453618565121,2020-09-27 16:06:27,The zoom on the @SamsungmobileUS S20 5G UW will make your dentist proud. Watch our full breakdown of the phone and let us know what you think of our first tech breakdown. Check it out:  https://t.co/AYxtFBpBFX #SamsungPartner #TeamGalaxy https://t.co/GZhvXqNg8S,ColinandSamir,,,"Los Angeles, CA",en
6449,1310250799994408961,2020-09-27 16:11:48,#samsung Xiaomi Take 30 Percent Share Each of Indian #smartphone.... #informationtechnology https://t.co/2vt2Cj9ozB https://t.co/YGsV6hfmRp,danieladulla,,,"Baltimore, MD",en
3363,1310251443077734402,2020-09-27 16:14:21,"Samsung releases too many flagship phones. They should focus on four model (galaxy, note, fold, &amp; affordable phone) give them all the same specs and features. Also releases them altogether instead through the year. Just my thoughts 🤷🏾‍♂️🙃",thatsdrewbaby,,,"Milwaukee, WI",en
4953,1310254792716046336,2020-09-27 16:27:40,Normalize making videos for the inner display on the @SamsungMobile Fold 2 😯 @LoverOfTechBA https://t.co/qgCVJWHjVN,mattgissentanna,,,Georgia,en
2770,1310255734815436800,2020-09-27 16:31:25,I can't pick a damn phone font but I can't move on with my day until I do fml so #samsung,MandysCraftNook,,,"Long Island, NY",en
1724,1310259164652994562,2020-09-27 16:45:02,"""All you want, to do all you love."" 
What do you think of the new Galaxy S20 FE? https://t.co/BAsIZ9hCnu",UpsieHQ,,,"Minneapolis, MN",en
2250,1310259365195247620,2020-09-27 16:45:50,"Samsung Galaxy Alpha Drop Test - Unbreakable Phone?...
https://t.co/HXpIJCXssN",ManicTube,,,US,en
6622,1310263052109922305,2020-09-27 17:00:29,"@SamsungMobileUS I wish the camera didnt stick out like a penis.
Stop being afraid. Could have used a bigger battery and made it flush.  Barely lasts 8 hours unless you neuter it. 1500.00 for a phone with half day power. You failed",littlebitykitty,,,Seattle,en
2459,1310263984315158529,2020-09-27 17:04:12,"@MatthewAguilar5 Last night was complete BS for me, apparently the Showtime PPV was not compatible on my Samsung TV - so I had to stream it on my phone and mirror it to my TV. I will NEVER buy another showtime PPV if they don’t fix that issue",thesweetadvice,,,"Houston, TX",en
6448,1310270625618038784,2020-09-27 17:30:35,"@tyler_casper My first cell phone. Samsung, in 1997 https://t.co/rztjN06AT9",edvcn,,,Washington DC,en
669,1310276709468438530,2020-09-27 17:54:45,@Kenji35Kt @godfree @AndruEdwards But these “influencers” won’t state all the facts. I was a beta tester for xCloud and i must say it did work while using it in a Samsung S6 and s8. The lag was only an insure on certain parts of games with lists of assets on screen. Was good for short burst NOT full time gaming,xcltplzrx,,,"New Brunswick, NJ",en
5108,1310277976823656449,2020-09-27 17:59:48,For two weeks I carried around the best and most expensive phone that @SamsungMobile offers in the Z Fold 2. Two weeks before that I carried the Note 20 Ultra. After one month of Samsung I can conclude that it is trash.,Hacksxw,,,"Louisville, KY",en
3515,1310281303342952451,2020-09-27 18:13:01,I would rather be thrown into a Gulag than have to use a Samsung phone,Uchiha_Hirsch,,,"New Orleans, LA",en
1663,1310284415189344258,2020-09-27 18:25:23,Man this @SamsungMobile #GalaxyFold2 is the best device I have ever used. It's seriously amazing. I have yet to find something that I don't like and I'm pickyyyyy with tech lol. Great job @SamsungMobileUS y'all really killed it and I can't ever use a regular phone again lmao https://t.co/nYKvv5sfHD,KingTruckerGA,,,"Atlanta, GA",en
5950,1310284457794994176,2020-09-27 18:25:33,@SamsungSupport recently I found Samsung is not as good it is used to be . As a proof I am posting the Samsung note 8 snapshot? Let me know what Samsung can do? It’s look like phone batteries is swollen? https://t.co/NlVpVdpkmz,vksbks,,,"Queens, NY",en
2249,1310285082184290307,2020-09-27 18:28:02,"As I suspected, there is no technical limitation, just arbitrary ecosystem lock in. An XDA forum user has figured out how to get the Watch 3/Active 2's ECG monitoring working with non-Samsung phones paired.

https://t.co/dU0caiQXfT https://t.co/aRxIIC9Ob5",MishaalRahman,,,United States,en
1527,1310287560900517889,2020-09-27 18:37:53,"@MishaalRahman Since both the phone and watch app need to be modded, it kind of seems like someone replaced Samsung's in-house accessory SDK with a different one.

I haven't actually looked at it, though.",Wander1236,,,Pennsylvania,en
6446,1310287853092515842,2020-09-27 18:39:02,"@MishaalRahman @philipberne The phone app uses Samsung's Accessory SDK, which I'm pretty sure only works on Samsung phones.",Wander1236,,,Pennsylvania,en
3832,1310287938929004544,2020-09-27 18:39:23,@Wander1236 IIRC the modded app just removes Samsung device checks. I doubt this mod is as sophisticated as replacing Samsung's SDK.,MishaalRahman,,,United States,en
4949,1310288453968551937,2020-09-27 18:41:26,My first phone at the age of 9/10 was a Cable &amp; Wireless gold Samsung (keypad) flip phone. Followed by 27 more phones over a 9 year period before I caught on to the bland shape phones https://t.co/U9H5bh7fsq,dcarterR,,,Jamaica,en
3208,1310291425305788417,2020-09-27 18:53:14,@shwood When my pebble time died I switched to the Samsung galaxy watch and love it.,Pasghettios1,,,"West Nyack, NY",en
2765,1310294168757923840,2020-09-27 19:04:08,Check out what I just added to my closet on Poshmark: Brand new (unlocked Samsung galaxy J3 mobile phone. https://t.co/t6hexZnusZ via @poshmarkapp #shopmycloset,BrandonAtherley,,,New York,en
4946,1310294653334413313,2020-09-27 19:06:04,"Samsung’s new Galaxy Watch app reminds you to wash your damn hands, dummy https://t.co/Z99xIDRaF4",jeremydfoxx,,,"Florida, USA",en
6274,1310297035384422400,2020-09-27 19:15:32,@PurpleRMon @HoustonTexans @steelers @BTS_twt @SamsungMobileUS I freaked out so much I forgot how to open my camera and didn't get to record half of the commercial 😂🤦‍♀️,missmanda74,,,"San Antonio, TX",en
282,1310297883275481088,2020-09-27 19:18:54,"My hubby watching 49er game , and I suddenly here #Dynamite play on TV . I run to watch it , was Samsung commercial. Why don’t they show BTS face. I want to see it. @BTS_twt",nandar0340,,,"San Francisco, CA",en
2247,1310298334679232516,2020-09-27 19:20:41,"I just saw the BTS Samsung mobile commercial on TV during the FOOTBALL GAME...

I’m screaming!!! I tried to take a video but didn’t get my camera in time.

I’m saving my money for the S7 tablet...please do a BTS version🙏

#bts
@BTS_twt 
@SamsungMobile 
@SamsungMobileUS",BtsHome389,,,United States,en
3362,1310299875830046720,2020-09-27 19:26:49,SHOUTOUT TO !!!!!!!!!!!!!!!!!!!@SamsungMobile ! Guys! Watching the Football game! What pops up.....a @BTS_twt Samsung Mobile Commercial with the guys actual faces and the Tune of “ Dynamite” playing！#URLEGITBTS Holla! 💜💪,Plumkay,,,Texas,en
1574,1310299892468899842,2020-09-27 19:26:53,"@HelmanDC I'm so cheap, I'd show up in cargo shorts a Cowboys dry fit shirt and a Jansport back pack.  But with the latest Samsung phone and ear buds",LLoya0504,,,"Immokalee, FL",en
281,1310301117201313792,2020-09-27 19:31:45,"Finally got to see the Samsung Mobile TV commercial with #BTS_Dynamite playing during the Giants vs. 49ers game! I love it! ❤

@BTS_twt",JustLeChanel,,,"Bay Area, California ",en
1662,1310302102657343488,2020-09-27 19:35:40,The way I ran into my moms room to watch that Samsung dynamite commercial,taesenshi,,,BLACK,en
280,1310302324527570944,2020-09-27 19:36:33,"Best Galaxy S10e, S10 and S10+ cases 2020: Protect your Samsung phone (Britta O'Boyle/Pocket-lint : Latest News) https://t.co/d5BzZQFGs6",TINTechBloggers,,,San Francisco,en
4578,1310304261964591106,2020-09-27 19:44:14,"@klobrille The beta filled up in a hurry. I use an Android phone and tablet (both Samsung), but still have an iPad Pro that I use. I was curious how close it was.",CognitiveCaveat,,,"Albuquerque, NM",en
279,1310306217512837124,2020-09-27 19:52:01,"@SamsungMobile I am beyond pissed! I was waiting for a very important phone call when my Galaxy decided to do a system update that I couldn't decline! I wasn't on wifi, so the damn thing took more than 25 minutes!! Needless to say, I missed the call and I'll be buying a new phone",rgledz24,,,Twin Cities,en
2035,1310306631826235393,2020-09-27 19:53:40,"Watch ""Samsung Galaxy S20 FE 5G - ""Real Review"""" on YouTube https://t.co/Uru2kpgHt4",GerrardCenteno,,,United States,en
1661,1310307115190358016,2020-09-27 19:55:35,How to Spot A Fake Samsung SD card https://t.co/Uu6q3Hb333 via @YouTube,FatalPuls3,,,"Simpsonville, SC",en
6273,1310309810177478660,2020-09-27 20:06:17,@chimchim2114 @BTSChartDaily @HoustonTexans @steelers @BTS_twt @SamsungMobileUS I freaked out! Haha I hardly ever watch TV so im glad I was able to catch it! 😬,missmanda74,,,"San Antonio, TX",en
6272,1310310017044750337,2020-09-27 20:07:07,@Sunshine4bts @HoustonTexans @steelers @BTS_twt @SamsungMobileUS I was freaking out! Haha I never watch TV unless it's football Sunday so im glad I caught it!,missmanda74,,,"San Antonio, TX",en
6621,1310310845256093696,2020-09-27 20:10:24,"$599 for this phone ! Are you listening #google ?!
Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera, 30X Space Zoom, Night Mode | Cloud Navy https://t.co/V92frcIw8r",azizthemaster,,,"Portland, OR",en
2457,1310312602250227712,2020-09-27 20:17:23,"Let's talk about the new Samsung Galaxy S10 Fan Edition
https://t.co/iwrcRTduK0",sicErikTV,,,"Houston, TX",en
1094,1310314946601906180,2020-09-27 20:26:42,"Samsung S20 FE Pre-Order is now upon us! Come order the
latest #5G device with me today so you can get it for free
when you AAL to your account! Send me a DM so we can set
up an appointment! #NERocks @PeterBueno13 @Rwahba08 https://t.co/tLA4HeKPg0",Rackstar888,,,"Queens, NY",en
660,1310315673671929862,2020-09-27 20:29:35,@xfinitymobile @SamsungMobileUS Xfinity mobile sucks big time we have been on hold about 6 hours to activate my cell phone.,rob51788,,,Maryland,en
2344,1310317719741493248,2020-09-27 20:37:43,@SamsungMobileUS @SamsungSupport  I sent my phone in for repair TWICE for this obvious screen defect and my Note 20 Ultra has been sent back unrepaired saying its functioning as intended?! Disappointed! https://t.co/se38LWstYC,shanki2k8,,,"Louisville, KY",en
5169,1310318424330063874,2020-09-27 20:40:31,@PenielShin @nikkekeke @bts_bighit I heard one for Samsung during the Cleveland-Washington game.  Stopped everything to watch. Hearing this on NFL games is HUGE!,Firousi46,,,"Oklahoma City, OK",en
4110,1310318610481635332,2020-09-27 20:41:15,"Two drastically different experiences:

@Samsung TV: intrusive ads on your home screen and app menu

@LGUS TV: ""Do you want to enable the built-in ad blocker for web content?""",timcappalli,,"Boston, MA",Boston,en
1520,1310318714332631040,2020-09-27 20:41:40,@SamsungMobileUS @Lowkeyzzeee this is the flip phone lol,rockyxwrites,,,Nebraska,en
6620,1310318986110754816,2020-09-27 20:42:45,@DJTonySchwartz @Q13FOX @NFLonFOX @YouTubeTV @Xfinity Looks good on our screen? 🤷🏼‍♀️ We have a Samsung and Hulu Live.,megspradling,,,"Port Orchard, WA",en
3361,1310319991334502402,2020-09-27 20:46:45,"@timcappalli @Samsung @LGUS My next tv will not be a samsung, when I had a galaxy phone the same thing happened.",bochrud,,,Green Bay,en
6271,1310320470751879168,2020-09-27 20:48:39,"@SamsungMobile for the thousand time you need to change software updates policy.. same device same carrier the other get updates and the other not change it please i heaer you lately saying you you heaer what customer says then do it, I we'll keep twit until you fix this issue. https://t.co/Y8Ogv7JuKr",MojahedJobran,,,Sudan,en
6270,1310321540181893120,2020-09-27 20:52:54,"@AndroidAuth Seems like a step in the right direction, however samsung has burnt its bridge with me, the 512gb S20 Ultra was the worst phone i have ever owned when i factored in how much it cost. Currently back on my s10+ after flipping the ultra for a slight profit. (bought on discount)",AvadaKedavera_,,,Earth,en
278,1310322930140602368,2020-09-27 20:58:25,@tssf @SamsungUS @Samsung You need to watch Red Dwarf!,grantkirkhope,,,"Los Angeles, CA",en
3203,1310324729505550337,2020-09-27 21:05:34,"@Wander1236 @MaxWinebach @MishaalRahman “Artificial” is a weird term to use for software, no?

Samsung has proven to the FDA that a Samsung watch with a Samsung phone can monitor your heart within tolerance

That is all...",philipberne,,"Rehoboth Beach, DE","Rockville, MD",en
4555,1310324826582773762,2020-09-27 21:05:57,"Anyone want to buy me a new phone? My Samsung J3 was an $80 emergency replacement when I bought it 3 years ago, and even good phones are designed to go bad in that time. Half the time it doesn't even receive calls &amp; it keeps shutting itself off.

https://t.co/KGBLD0VuSn",Kayrosis,,,Connecticut,en
4554,1310325232209735682,2020-09-27 21:07:34,"@philipberne @Wander1236 @MishaalRahman I mean, the software for tracking this is on the watch, not the phone. The phone is just used as a database. 

If this is the logic, I'm assuming it's more of a security and Knox thing? They can guarantee the security of Samsung devices but not others.",MaxWinebach,,,"Connecticut, USA",en
3202,1310325941802012672,2020-09-27 21:10:23,"@philipberne @MaxWinebach @MishaalRahman All we know is that Samsung is doing a device check that isn't technically necessary, and when Samsung also does things like prevent people without Samsung phones from installing beta apps on their watches, I don't think it's fair to immediately say it's because of regulations.",Wander1236,,,Pennsylvania,en
6893,1310326895184019456,2020-09-27 21:14:11,Is anybody using the #novalauncher on their #GalaxyZFold2 ? Why can't I use the full screen on the front display? There's a big gap on the top and bottom of the screen. This is the homescreen on the front cover display.  #Samsung #samsunggalaxyzfold2 #samsunggalaxyzfold25g,Gaspeed,,,"California, USA",en
3464,1310327774067011584,2020-09-27 21:17:40,"Watch ""24 Hours with the Samsung Galaxy S20 FE! (Fan Edition) l The Tech Chap"" on YouTube https://t.co/c2AgcWBEbB",GerrardCenteno,,,United States,en
6619,1310328983444230144,2020-09-27 21:22:29,"Flashback: the Samsung Galaxy Mega 6.3, the phone that was larger than the Galaxy Note https://t.co/wssGAKMlVS",unlock2cell,,,"Vancouver, British Columbia",en
