,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,tag
149,1308087395238268929,2020-09-21 16:55:12,my fitbit died   mama wants the samsung watch now ,vivi313vas,,,"Detroit, Michigan",positive
150,1308093211072778247,2020-09-21 17:18:19,well no samsung can look like complete shit that has been pushed out of a mirco dick hole after drinkin thai dragon pepper sauce only douche dags can do that and geta phone like this ,DragonDaddy13,,,U.S.A,negative
151,1308093321986936837,2020-09-21 17:18:45, Well no Samsung can look like complete shit that has been pushed out of a micro dick hole after drinking Thai dragon pepper sauce only douche dags can do that and get phone like this,DragonDaddy13,,,U.S.A,negative
152,1308099661442486272,2020-09-21 17:43:57, what has the main camera sensor  i hope it has not the rumored mp samsung,Tobi5480,,,"Miami, FL",neutral
153,1308099964816547842,2020-09-21 17:45:09, i want a samsung galaxy watch  milesbringyoucloser,aarondesj,,,"Windsor, Ontario",neutral
154,1308101561189429249,2020-09-21 17:51:30, honestly ur right  the interface is designed to be user friendly  it also might b easier now that i have an ipad and i am kind of accustomed to it  i just have a distaste for how it works ig  i actually do not love samsung either  i use a google phone  so maybe i just hate change lol,Egoborderline,,,"Arizona, USA",negative
155,1308103374588518403,2020-09-21 17:58:42, my first hands on with the  samsung galaxy fold  g  it has a very impressive piece of technical feat  really a masterpiece to behold  i hope i can get more time with one and do my own personal review   ,ImSpaCityChris,,,Springfield,positive
156,1308105735444869122,2020-09-21 18:08:05, love my note   first note for me and i am sold  i always went with regular galaxy series  but so glad i did not this time  having issues with the wifi where i have to connect and reconnect like i did with s  annoying and disappointing  but overall best phone i have ever had  ty ,AvgOutcast,,,"Panama City, FL",positive
157,1308106952967294976,2020-09-21 18:12:55, thanks for your help but i think i have tweaked it as much as i can  it is a samsung txe  i can access the service menu but it does not have horizontal adjust  only vertical  i have also been inside and tweaked the focus and screen pots  it has composite only but i am happy with it ,skankcore,,,"Spokane, WA",positive
158,1308111150408630272,2020-09-21 18:29:36,hey samsung  no  year old black man is sitting around playing fortnite on his phone  at least try to make your commercials realistic,SANTACRUZJ0KER,,,"Santa Cruz, CA",negative
159,1308116473718738944,2020-09-21 18:50:45, samsung galaxy tab is good for the price around   perfect to run apps watch netflix,sgaud69,,,"Saint-Hyacinthe, Québec",positive
160,1308120823853723652,2020-09-21 19:08:02,anyone have good phone recommendations in the   range  going to need one in a few weeks  moto or samsung   ,AnikoTevvit,,,"Las Vegas, NV",neutral
161,1308124156094042113,2020-09-21 19:21:17, just got my hands on the fold  gotta say it feels like a th gen product than a nd gen awesome job samsung     my girl will kill me if i buy this  but it is hella cool  that with galaxy watch  all black going to get me killed    but i so want it,504WhoDatGuy,,,"New Orleans,La",positive
162,1308124882912325632,2020-09-21 19:24:10,i see are being underhand and devious  Buy their phone and you get a free watch when you send your receipt  Except they kind of lie about it and pretend details are missing   fraud much  ,Stallionmatt,,,North East,negative
163,1308128949919084544,2020-09-21 19:40:20, out of curiosity  what is going on with samsung  the only thing i heard is they are getting rid of their implementation of a screen reader and replacing it with talkback  which seems to be better anyway ,lprazdnik,,,United States,neutral
164,1308136416568901632,2020-09-21 20:10:00, i should probably add that it will obviously include the USB charger and that it has a SD card slot if getting more memory is your cup of tea   Samsung ex is a huge feature for the tablet  which is you do not know turns your device into a desktop ,CynosGohegdae,,,"Kissimmee, FL",neutral
165,1308139462057234433,2020-09-21 20:22:06, yep  i think it depends what phone you have tho  i have a samsung galaxy j   model  for example  so i have had that feature for ages,C4TB0YKRIS,,,13♡kpop♡undertale♡vocaloid,neutral
166,1308143158178402304,2020-09-21 20:36:47,i spoke to samsung care pro and they were not able to help but did confirm it is an official tmo phone   what the what is going on   how can i get this resolved ,ChocoReviews,,,"Bay Area, California ",negative
167,1308150101811040257,2020-09-21 21:04:23, Tic watch pro looks good with that snapdragon ,eatuna247,,,Ohio,positive
168,1308151905739329540,2020-09-21 21:11:33,Hey you charge   for a phone and put  ads in official weather app   Can you pay me my money back for each ad in see in official apps     Samsung  noteultra  samsungusa  samsungads ,markfotoegraphy,,,United States,negative
169,1308152225475309569,2020-09-21 21:12:49, hi paul  currently  niantic apps can only be downloaded from google play store  app store  or samsung store  the app may not be functional if the device does not support google play services  please stay tuned to our official channels for related updates  thanks   eg,NianticHelp,,,"San Francisco, CA",neutral
170,1308153435624177667,2020-09-21 21:17:38, Honestly loved the split audio feature that they recently took away from Samsung  Could watch twitch on my phone with audio on the phone n stream music to a Bluetooth speaker at the same time  Samsung is where it is at    honestly ,jayrod1125,,,"Connecticut, USA",positive
171,1308155303117164545,2020-09-21 21:25:03, i do most of my shooting on a top of the line Samsung galaxy  The main reason  it is so weather resistant  So if you have a decent phone  you can capture great footage if you point it the right way at the right times ,iCyclone,,,"Bay St. Louis, Mississippi",positive
172,1308155375947059206,2020-09-21 21:25:20, what do you think samsung are you mad alphabet steals all your customers intellectual property rights making it unusable as a phone for business ,nselvaggio1,,"Fox Chapel, PA",,negative
173,1308158890362761216,2020-09-21 21:39:18, received email notification my ultra is on the way  is there a way to connect to computer or monitor to draw on the phone so it shows up on bigger screen  i do not have a smart tv  mahalo ,cyruswhowe,,,Honolulu,neutral
174,1308163573139603456,2020-09-21 21:57:54, i have been have many issues w  the battery on my galaxy watch active  Per a search on the Samsung community website  many others are having problems after a software update in august  Any plans to address this    hours battery life is not acceptable ,alexsizemore24,,,"Birmingham, AL",negative
175,1308167457522069504,2020-09-21 22:13:21, Next is the polo x NFC   Now this just blows Samsung as apart into pieces  it has a way better screen    inch  is LCD display running at a hz refresh rate  insane   Not only that  it has a p screen with also a slightly higher screen to body ratio ,adam_snebold,,,"Calabasas, CA",positive
176,1308167702276702208,2020-09-21 22:14:19, i do not even do that to any phone i do not have a case for  i always set it on something soft ,TechnicallyTee,,,"Atlanta, GA",neutral
177,1308168145153200134,2020-09-21 22:16:05, i know i was just saying i am interested in the new tic watch pro,eatuna247,,,Ohio,positive
178,1308171121091641344,2020-09-21 22:27:54, i am loving the tv you sent me today  who needs to see the middle of the screen  ,NathanBodnar,,,"Madison, WI ",positive
179,1308174157176340480,2020-09-21 22:39:58, so far i have enjoyed my s   until i just found out there has no headphone jack  that is something that should never be removed from smartphones  this has ruined my entire week  and what has worse  you gave me headphones that require a  mm input jack with the phone,Birdogg27,,,"San Francisco, CA",negative
180,1308185012395814912,2020-09-21 23:23:06, Why do the apps on your  smart  TVs have so many problems but they work flawlessly on all the other brands in my home  Probably a good reason not to buy a Samsung phone,TARFU131,,,"St Petersburg, FL",negative
181,1308185932156358659,2020-09-21 23:26:45,samsung galaxy m review  a satisfying smartphone  ,iCityWork,,,"Fresno, CA",positive
182,1308190377602678784,2020-09-21 23:44:25,samsung dex is officially my favourite mobile phone feature ever ,Dami_configg,,,Mars,positive
183,1308190835650039812,2020-09-21 23:46:14, it really is something else  Amazing device,IansTechYT,,,"Florida, USA",positive
184,1308198974407479297,2020-09-22 00:18:35, Oh sorry  Try to do wipe cache partition and search for update again  Also download smart switch on your laptop and plug the phone in  sometimes updates get pushed that way ,jimmyispromo,,,"Midwest, US",neutral
185,1308199925935726592,2020-09-22 00:22:22,our video that will help anyone with a  samsung  galaxyzfold to find the best stylus pen for this device   it was a must for me  and love the one that ended up working  i got navigation and smart select working  with edge panel   galaxyfold   ,Youtubetechguy,,,"Los Angeles, CA",positive
186,1308216010022027267,2020-09-22 01:26:16, Same  i cannot get very far from my router  Otherwise i love this phone,Kc_chiefs_,,,United States,positive
187,1308221058248593409,2020-09-22 01:46:20,trying out the samsung galaxy a for  hours   tech review ,LCADJDre,,"Nashville, TN","Nashville, Tennessee",neutral
188,1308225001900969984,2020-09-22 02:02:00,just threw out the protective case for my old samsung galaxy    that would be the one i dropped and broke the screen    which had the protective screen on at the time  so that  oh  and the  now has a screen that curves out  seems the battery has decided to swell by half or so ,Grizzlysgrowls,,,"Duluth,MN",negative
189,1308227877368815616,2020-09-22 02:13:26,should i buy samsung t ssd     samsung,fizzent,,,California,neutral
190,1308234644240904197,2020-09-22 02:40:19,Love the multitasking and camera quality on my new  galaxyzfold ,elopez_115,,,"Fort Worth, TX",positive
