,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,Tweet Language,tag
476,1312433498691530752,2020-10-03 16:45:04,"Welp, I've all but removed my phone password thanks to @Samsung bullshit random ""ask for your long ass password all damn day and at the worst moments"" policy.",PerdvertParty,,,"Seattle, WA",en,negative
477,1312438240213827585,2020-10-03 17:03:55,"@SamsungMobileUS #GalaxyNote20Ultra camera is out of this world! These are some of the best photos I've ever taken, with a cellphone camera. 

@News4SA #Fullmoon over #SanAntonio https://t.co/LP3y3H8gve",mcquadetx,,"San Antonio, TX","San Antonio, TX",en,positive
478,1312439175988211714,2020-10-03 17:07:38,@SamsungMobile i cannot stress this enough.  Do not buy a @SamsungMobile product. Nothing but problems since day 1 with my note 20 ultra. No help from @SamsungMobile . Just replace my phone! It's brand new.  $2200 for junk!,joemama72,,,"Cobourg, Ontario",en,negative
479,1312442409603624962,2020-10-03 17:20:29,I am calling it now for the price the Samsung Galaxy S20 FE is the best phone for 2020. Video this week.,CoachCWC,,,"Florida, USA",en,positive
480,1312456913594970117,2020-10-03 18:18:07,"The New SAMSUNG S20 FE 5G is in stores TODAY! Activate a line and experience this Amazing
NEW Samsung Phone with its awesome Features on the LARGEST Nationwide 5G network. Come by and Visit us at the Richmond Street Fall Festival to pick it up! #NERocks #trucklife https://t.co/l7GEXVBzSA",TMobileTruckPHL,,"Port Richmond, Philadelphia","Philadelphia, PA",en,positive
481,1312457354336583680,2020-10-03 18:19:52,"@TheRealEddieQ I have been telling people these Samsung's are just better phones. They don't want to listen, lol. From the processor to the camera, to the functionality as a whole. Amazing creations",Brew_Krew02,,,"California, USA",en,positive
482,1312459216808865792,2020-10-03 18:27:16,"@slightlyatsea I have a samsung galaxy smart watch and I love it. I have small arms and hands, and it isn't huge on my wrist. https://t.co/low9OdPYOJ",Calichiica,,,"California, USA",en,positive
483,1312459308743884801,2020-10-03 18:27:38,The barrage of Samsung QLED HD quality TV commercials continue to mock how terrible the BU-WVU camera clarity has been.,truckpoetry,,,Texas,en,negative
484,1312463008174493696,2020-10-03 18:42:20,If I had a Samsung or any phone with a blurry camera I would never Snapchat again for the rest of my life,BryantMcCraw,,,"Dallas, Texas ",en,negative
485,1312465129854828544,2020-10-03 18:50:46,@SamsungUS Bought a 75” QLED IN FEB. 2020. I adjusted it on the mount and it’s is now broken. Colored lines going up &amp; down the screen. Samsung says it’s physical damage and NOT UNDER WARRANTY. It is a manufacturing defect. Many reviews say the same thing.,jewels4evr1,,,"Florida, USA",en,negative
486,1312468422656057346,2020-10-03 19:03:51,"@Rd3G4 @OHeylimey @aeriesdreaming @tommyinnit @Dream @Minecraft So yes. You have the beta. Everyone that pressed the little button on the google play mc beta page, is listed as a tester. Samsung is an android device.",neck_pillow1,,,United States,en,neutral
487,1312468680656084993,2020-10-03 19:04:52,@supersat This is a Samsung device you have?,afivegantenna,,,"Washington, USA",en,neutral
488,1312469646709202944,2020-10-03 19:08:42,"Hi @sprintcare @SamsungSupport can you please advise how I can block these spam texts? 
This is the 2nd one I've received. 
They come from an email, not a phone number, so as far as I can tell, I am unable to block them. Please help! https://t.co/mSyXjnYpsl",amyzanlungo,,,"Los Angeles, CA",en,negative
489,1312471053239681025,2020-10-03 19:14:18,"Why cant I upgrade my software on my phone.
@ATT 
@SamsungMobile 
Am I the only Galaxy S10+ stuck forever using android 9? https://t.co/xqTxlVbcIr",RonOfOhio,,"North Madison, OH",North East Ohio,en,negative
490,1312472224075456512,2020-10-03 19:18:57,@GadgetsSpec @Samsung @SamsungMobile @SamsungMobileUS @SamsungUS It's shockingly a really solid device for the price.  I'm definitely impressed with it.  I need to take some photos though and see how the camera setup is especially compared to the similar 12mp triple setup on the fold 2.,drewlipps,,,"Rochester Hills, MI",en,positive
491,1312488747460558849,2020-10-03 20:24:36,@Jaimlm That moon made me decide to get that Samsung phone with the space zoom. It was so close!,KuronoTaffi,,,"Dayton, Ohio",en,neutral
492,1312498908862455809,2020-10-03 21:04:59,@TechHighest @contractorspov Well I drive hundreds of miles a day and get in and out of my semi truck. One drop from my steps this phone would be fucking shattered all over and I can't buy a case from even Samsung lol. That's bullshit.,KingTruckerGA,,,"Atlanta, GA",en,negative
493,1312500686626549760,2020-10-03 21:12:03,@drakaina6600 Do you know if I can use a third party controller ( Sades ) to play COD Mobile using a Samsung Tab s6?,SaltySaidit,,,"West Virginia, USA",en,neutral
494,1312507764413886465,2020-10-03 21:40:10,@wikipuff88 @ManagerEnrique Zach please stop complaining in my mentions.. a third division soccer league literally has a TV deal that can be accessed on over the air channels in some of the biggest markets in America. Buy a Samsung TV or Roku if you care that much? https://t.co/NcJrB21b8s,nathenmcvittie,,,"Los Angeles, CA",en,neutral
495,1312510193918382080,2020-10-03 21:49:50,@PCMag I have this Samsung phone. It is terrible.,Lewisisthename,,,America,en,negative
496,1312519636383006720,2020-10-03 22:27:21,Samsung watch band finished up https://t.co/4PtRgM1WTI,db_leather00,,,"College Station, TX",en,neutral
497,1312520078374522880,2020-10-03 22:29:06,"yo @Samsung I absolutely love the Galaxy S10+. I've had it since the week of release and it continues to be an excellent phone.

Good work! Thanks for making such a high-quality device for us.

My first Samsung Phone was the Samsung Omnia, for Verizon, from 2008, lol https://t.co/tbhpM5cZ1H",Klovar,,,Home,en,positive
498,1312526121175445504,2020-10-03 22:53:07,@MustardPlays @TINARAES @SamsungMobileUS #MustardMonster hey mustard I was wondering if you could come check out a horror map I made so I could submit it in the competition because I dont know how I'm going to take pictures of it or record because I cant really get that into my phone well pls get back to me thanks,Michael31028552,,,United states,en,neutral
499,1312528777281327104,2020-10-03 23:03:40,@SamsungMobileUS Honestly I heard you were going to have Theta network on this Phone. That's what I'm looking at,Billybean2000,,,LA California,en,neutral
500,1312546272855851008,2020-10-04 00:13:12,@Colteastwood @Under_Ach1ever You will like it. I received mine two weeks ago. Its really nice to play xcloud games on your phone using the attachment. If you have a Samsung Note 20 it works very well but its long. The controls are great and very responsive. The setup is quick/easy and Bluetooth works fine.,MarcusJ33,,,"Takoma Park, MD",en,positive
501,1312547410011459587,2020-10-04 00:17:43,@spook27 Omg. How much are you coughing? Does your phone have a blood oxygen thing? Most samsung do,ADubiousPronoun,,,"Florida, USA",en,neutral
502,1312547700638875650,2020-10-04 00:18:52,@abid_patel you know I was thinking about how the laptops could easily have a fold-out monitor similar to the folding Samsung phone. TV seems like a solution.,schmegini,,,"Fort Worth, TX",en,neutral
503,1312551173174505474,2020-10-04 00:32:40,"I have a full service @SamsungMobileUS Galaxy S8+ that is three years old, (with a slightly fractured screen) that still runs as good as new, like I just bought it yesterday on @TMobile who I've had service with since April 2004.",SirDDAVIDD,,"Alabama, USA","Auburn, AL",en,positive
504,1312551459599388673,2020-10-04 00:33:48,Night mode. From my Samsung S10 ... impressive  #shoton https://t.co/e0pOlIVVn1,your_device,,"Pitman, NJ","New Jersey, USA",en,positive
505,1312553888780742657,2020-10-04 00:43:27,"@LoriiPops Gear S3 Frontier. 
I've loved how rugged/sturdy this watch is. The apps integrate well with my Samsung Galaxy Note20.
The battery life is great, and it charges fast, even after having it for two years. It lasts 2-3 days on a full charge. Also suggests stretching if sedentary.",Frostwh1sper,,,"Moreno Valley, CA",en,positive
506,1312555417847828480,2020-10-04 00:49:32,"@wingedwolf94 Get a samsung. Samsung you can say ""cheese"" and it will start filming. As for the shaky hand. Prop your phone up on a table or shelf 👍",Wolf7TitanExo,,,"California, USA",en,neutral
507,1312564856986320896,2020-10-04 01:27:02,"@leahmcelrath Many Samsung phones (specifically S8, s9, s10) have an SpO2 sensor. Can be read in the health app. Pretty close alignment to a finger one I got on Amazon. https://t.co/wCX5sdNuXr",kingsrule5,,,"Phoenix,AZ",en,neutral
508,1312566993598341122,2020-10-04 01:35:32,I make most of my comic pages these days on my Samsung GalaxyNote 9 with Artflow. There are some touch ups in Photoshop and the words added there. I have a lot of fun just drawing things on my cell phone. https://t.co/R4imJd3TIJ,TeaWitchCrafts,,,"Redmond, WA",en,neutral
509,1312574594507837441,2020-10-04 02:05:44,"@neTurbrye @dicky852hkg @guardianworld I agree. We don’t need them and can build better if not comparable phones here. I don’t have an issue with unfair competition against- hold on. Samsung is a South Korean company. They should be wiped from the map. Thanks, I’ll never encourage anyone to use a Samsung device ever",aca8of,,,"Newark, NJ",en,negative
510,1312577366103863304,2020-10-04 02:16:45,@MarkC609 @SamsungMobileUS Question for you - you do the samsung Upgrade program or just buy with trade in each time? I just got my Samsung Upgrade unlocked and it's a crap deal compared to new buy w/ trade of my same phone and just keeping the remaining balance and paying it 😂,troyglidden,,,"Murfreesboro, TN",en,negative
511,1312578848618405888,2020-10-04 02:22:38,"I've had a Samsung phone nearly my entire life and JUST discovered how to screen record, LOL.",_jaannelle,,,"Toronto, Ontario",en,neutral
512,1312602488135184385,2020-10-04 03:56:34,@stevesaylor @XboxGamePass @steinekin @jeffrubenstein @Xbox I use it on Samsung galaxy z fold 2 ! Best of both worlds phone and tablet!,TheLastAmadeus,,,"Texas, USA",en,positive
513,1312618637950251009,2020-10-04 05:00:45,"See everything better on the sAMOLED display of the #GalaxyA31 which is loaded with an Awesome 48MP Quad Camera. Now available at a special price of ₹18999: https://t.co/5UDwVsGGjw 
TnC apply. 
#AwesomeIsForEveryone #Samsung",SamsungAD10,,,NYC,en,positive
514,1312620423947776003,2020-10-04 05:07:51,@Samsung when will Galaxy Watch 3 get ECG for use with other types of phones other than Galaxy?,RantingRed,,,"Draper, UT",en,neutral
515,1312683609786966016,2020-10-04 09:18:55,"@SamsungIndia Iam using samsung ref. product D/D,facing the door problem not fitted properly. I logged the comp.&amp; after sometime technician call to me &amp; informed me on phone there is no solution to fix the problem.This is really pathetic customer service &amp; never seeing in my life",sandeephhp,,,West Delhi ,en,negative
516,1312716312028774400,2020-10-04 11:28:52,"@N4jHU @Dega_1964 @bigmikeyvegas @K9Garm @k9sofvalor @Love4PoliceDogs @Boxster240 @sryan_74 @IamchosenbyGod @K9__Evo @deannamarsh751 @StuBishop_LPD @thundacat830 @Bill_Burt_409 @CraigSroka12 @Tpr_James_Casey @OHPFlo381 @glenn_henagan @GreenCorinthian @BrownGaro @Ahazelwood_LPD @JamesCraigmyle @SamsungMobileUS Cell phones take amazing pics, downfall is the time it takes to get the camera on and in place if you want a quick snap shop. Anyway... I love ur still",ChanteleMilton,,,"Omaha, Ne.",en,positive
517,1312717346851545092,2020-10-04 11:32:59,I mean samsung's camera can be pretty sometimes https://t.co/tpbkrVoOcp,sylyyyys,,,me is me,en,positive
518,1312731911165554688,2020-10-04 12:30:51,@SamsungMobile @BTS_twt Looks like a cool phone! Maybe I should check it out...😀,JaneenL09698952,,,"Philadelphia, PA",en,positive
519,1312734969119174656,2020-10-04 12:43:00,"@SamsungMobile @BTS_twt What an excellent camera on that phone! Since I can't have a Hoseok, I'd love to have the device he's holding. And some fresh grapes.",KAETHOStv,,,"Utah, USA",en,positive
520,1312741847706542080,2020-10-04 13:10:20,These Samsung ads are gorgeous and will be perfect to watch in between streams for the MV in November.,modooborahae,,,"New York, NY",en,positive
521,1312753570664656897,2020-10-04 13:56:55,@sars_watch If you are using a Samsung  send it to secure folder or you can just duplicate  the app and hide one so it dosen't look too suspicious.,AnFCBstan,,,Nowhere,en,neutral
522,1312753754379354112,2020-10-04 13:57:39,@endless_jimin Well my current phone is the galaxy 8.. I finished my plan a few months ago but haven't had a chance with the pandemic to update.. I'm looking at the galaxy 20.. I've had Samsung now for the last few years and absolutely love it over the previous that I've had,Raven_Goddess_1,,"Sarnia, Ontario","Ontario, Canada",en,positive
523,1312757994795479041,2020-10-04 14:14:30,@endless_jimin I love the camera on the Samsung..I can't believe the quality of the pictures I get (although I still can't get a decent picture of the moon 😂),Raven_Goddess_1,,"Sarnia, Ontario","Ontario, Canada",en,positive
524,1312768354231304192,2020-10-04 14:55:40,@SamsungMobile are you going to fix the A71 5G connectivity issues or offer a replacement phone? #ClassActionLawSuit,littlebitykitty,,,Seattle,en,negative
525,1312771869809020933,2020-10-04 15:09:38,"Man, I can't stop using the s20FE. Samsung really hit a home run with this phone. honestly the only reason you shouldn't buy it is if you don't like samsung phones. Other than that - this phone is flawless.",Marks_Tech,,,United States,en,positive
526,1312775286291943425,2020-10-04 15:23:13,@SamsungMobile @BTS_twt I'm literally going to go buy this exact phone this week. The 7 have sold me on this one. Bye bye to my old (🤫) hello Samsung GalaxyNote20. I can't wait. BTS know their marketing geniuses I've never been in my 36 years convinced into buying so many products 7 men. All great buys https://t.co/pvFlMUFi8G,JenesisSweetie1,,,USA,en,positive
527,1312777615233748992,2020-10-04 15:32:28,@thevegandylan Samsung Camera and Amber light from my lamp 😅😁,KennethCassel11,,,"South Carolina, USA",en,neutral
528,1312786251024658437,2020-10-04 16:06:47,@___thisisthor @ChrisBarlow421 @Edztec I'll just buy a device won't make you understand technology. You have to play and read and learn.I'm the Android educator cuz frankly even if people have Android devices that doesn't mean they know how to work them.  The best phone money can buy is the Samsung Note 20 Ultra.,AndroidEducator,,,United States,en,positive
529,1312791193286307842,2020-10-04 16:26:25,Love the camera on my Samsung Note 20! #capturesspecialmoments #clearbluesky #pumpkinpatchfun #Samsung #Android https://t.co/QXqCgQNhff,kcasaday,,"Fultondale, AL","Gardendale, AL",en,positive
530,1312791390842228737,2020-10-04 16:27:12,@SamsungUS I love my new Samsung. Bought it a month ago. Just wish Fox News was in Samsung+ along with CBSN and all the other news networks. Would like to watch #TuckerCarlson,DeeMcDaniel14,,,"Harlem, Georgia",en,positive
531,1312799435211124738,2020-10-04 16:59:10,"This was such a fun story to follow!! I was 15 when I got my first cell phone, the Samsung silver flip phone with a colored screen! How old were you when you got your first phone?! #TeenMom2 https://t.co/4SSOIx5RWw",mAnDi06,,"Sioux Falls, SD",New York City ,en,neutral
532,1312819647050387458,2020-10-04 18:19:29,That new Samsung phone is dumb,BMajors80,,,"Youngstown, Ohio",en,negative
533,1312829356381618177,2020-10-04 18:58:04,@nzmyachie Interesting!  I have had this work for every camera and IR remote tried. It isnt always as bright at shown here though. (Samsung galaxy s7),CarldeBoerPhD,,,Boston/Toronto,en,neutral
534,1312841167315312654,2020-10-04 19:45:00,I need a Phone Case @SamsungMobile @SamsungMobileUS https://t.co/YUOCtxyWZh,Lipsle2,,"Virginia, USA",RVA,en,neutral
535,1312842141425692674,2020-10-04 19:48:52,"For the second time in 2 months, my rear camera on my Galaxy 9 has cracked. I have NEVER dropped my phone, a fact that I'm proud of, so why does it keep cracking? #SamsungGalaxy #Samsung https://t.co/1kjDXfOhcy",DK_Hennessy,,,"Tampa, FL",en,negative
536,1312857211840851968,2020-10-04 20:48:45,"I had high expectations for the Samsung Galaxy Note 20 Ultra, but the camera entirely misses the mark for me. @SamsungMobile what is up with that? #FAIL",sassyteslalady,,,"Hawaii, USA",en,negative
537,1312863649963356165,2020-10-04 21:14:20,@rolandsmartin Your smartwatch can track as well. Samsung or I watch. Fitbit has a new one too.,kenbrealtor,,,Chicago IL,en,neutral
538,1312864253875978245,2020-10-04 21:16:44,"@DrCarmenWms @ModernShy @MrZumanMiah @powers_edy @SimonPalmer2 @BDevlin1 On my Android phone, I didn't have to actually ""hold"" the space bar. Just slide it left and right when you're typing. The cursor appears and moves. Samsung S10 here. Yes I use Google keyboard.  Hope this helps.",drdionclark,,,"Fayetteville, NC",en,neutral
539,1312881442569908225,2020-10-04 22:25:02,Love blooms between rival onion cafes in Samsung’s quirky smartphone campaign https://t.co/uYEQ3dMH2t https://t.co/qC38JQo6WF,OnlinewiseSAS,,,"Miami, FL",en,positive
540,1312890827073638400,2020-10-04 23:02:20,"i also wish that @SamsungMobile would make a smart watch, pocket watch style.",MLeighWrites,,,USA,en,neutral
541,1312901499819880453,2020-10-04 23:44:44,@CherlynnLow Samsung did commission a k-pop song to sell AMOLED displays at one point🤔https://t.co/LlKe2VDktq,IgorBonifacic,,,Toronto,en,neutral
542,1312907883907031040,2020-10-05 00:10:06,Reason 1636474849402 of why I love having an Android phone: I just dropped it in the tub. Like fully submerged. For a good ten seconds cause my brain just couldn't comprehend what I did. Still works great! @SamsungMobile #S10,RachelVHer,,,"Atlanta, GA",en,positive
543,1312915006661562369,2020-10-05 00:38:25,"@ColeSlavVR I keep thinking about this and it's a big reason why I wanna wait until November-ish before I grab Quest 2, watch both headsets play out. Also interested in seeing if Samsung or Valve rolls up from the flank with something new.",Tsukinune,,,Wisconsin,en,neutral
544,1312930582976819200,2020-10-05 01:40:18,"@RjeyTech Well, I'll watch it man but telling the truth isn't popular lol. I can't even buy a case from Samsung. That's crazy. Half baked apps with black bars for 2 grand is crazy. Always locking the fingerprint sensor just form grabbing the phone is crazy. Not worth 2 grand at all imho",KingTruckerGA,,,"Atlanta, GA",en,negative
545,1312933093309726720,2020-10-05 01:50:17,Absolutely love the camera on this Note 20 Ultra @SamsungMobileUS! #Note20Ultra #GalaxyNote20Ultra #withGalaxy #SamsungMembers #Denver #Colorado https://t.co/4ajM4mW7XX,JComedy1,,,"Denver, CO",en,positive
546,1312934274899869698,2020-10-05 01:54:58,"These were all taken on the same day at different times with the Galaxy S20 Ultra back in summer. It's not about which phone you have, it's about how well can you use it. 

#Samsung #GalaxyS20Ultra https://t.co/obnvVIls9Z",_alteredtech,,,"Jersey City, NJ",en,neutral
547,1312937666057560064,2020-10-05 02:08:27,"Dear @SamsungMobile 
Please port Samsung Flow to MacOS already.

From,
Every Samsung phone user that has a Mac.

#GalaxyNote20Ultra5G #SamsungGalaxy #Samsung",1nf0SeC,,,"Toronto, Ontario",en,neutral
548,1312942378542661632,2020-10-05 02:27:10,Every time I mindlessly swipe right on a Samsung home screen expecting the Google Feed https://t.co/e46iow2ZgS,journeydan,,,"Toronto, Canada",en,neutral
549,1312948163746189315,2020-10-05 02:50:10,@SamsungMobileUS Definitely gonna need those fans when your phone catches fire.,toddthedork,,,USA,en,negative
550,1312955914991828992,2020-10-05 03:20:58,@rolandsmartin I use Samsung Health app on my phone,VonVitto,,,"Washington, DC",en,neutral
551,1312956712060514304,2020-10-05 03:24:08,@SamsungUS is it at all possible to buy a standalone black stainless steel band that comes with the titanium watch?,Rich_Parkinson,,,"Aurora, CO",en,neutral
552,1312963478760706049,2020-10-05 03:51:01,@SamsungMobileUS  @Samsung @SamsungMobile  soo my galaxy s 2 watch blew up on me today. Literally out of no where over heated and burnt my wrist and now won't turn on... ive had it for less then 2 months.. what do I do https://t.co/bUILoVDjOM,phillyfan228,,, Bristol PA,en,negative
553,1312984115218710530,2020-10-05 05:13:01,"@SamsungSupport Cracked the screen of my Galaxy S8+ (SM-G955U) which is out of warranty. Would I be able to repair through you? How much is the cost of screen repair, just the glass?",QuezNC,,,United States,en,neutral
554,1312988772309626880,2020-10-05 05:31:32,"How to reset Samsung galaxy a51 phone
https://t.co/dOGZJWYueR",jnav_flix,,,"Worcester, MA",en,neutral
555,1312993179122180098,2020-10-05 05:49:02,Samsung’s Galaxy Watch 3 and Active 2 can now take EKG readings in the US: #ai #ml #dl #iot cc @MIKEQUINDAZZI https://t.co/I5wcMMxefH https://t.co/gVoJ0zcmiD,WorldTrendsInfo,,,"New York, USA",en,neutral
556,1312998689154179072,2020-10-05 06:10:56,"Just came back into my room to find a heavy smoke. After panicking and running around to find the source I look in disbelief how my Samsung Galaxy S7 Edge burned.
Be careful with your phones, try to never wear them close to your skin.😥

@SamsungMobile #Mobile #smartphone https://t.co/81EHjluOLg",ursularodriguez,,,"Maryland, USA",en,negative
557,1313005952291926016,2020-10-05 06:39:48,"@astro_jje My wife's screen suddenly went black and couldn't do anything. We set it aside for 3-4 days, the battery went dead and then plugged the charger back in and it came back to life. It's a Samsung.",danasdu,,,"Henderson, NV",en,negative
558,1313093681361170432,2020-10-05 12:28:24,@VMin95bts7 Thank you!!! Also lets thank @SamsungMobile for this amazing phone with the awesome camera.,TinyRedRabbit,,,Texas,en,positive
559,1313107119894343680,2020-10-05 13:21:48,Over the weekend I had plenty of #photography fun with the all new #Samsung #GalaxyS20FE #withGalaxy I took a #Photowalk around my area here in #SheepsheadBay #Brooklyn #NYC @SamsungMobileUS has done it again with the S20FE. Such an incredible device at a great price. https://t.co/Zux7QzKPUC,iamwaynegilbert,,,"Brooklyn, NY",en,positive
560,1313117160236027904,2020-10-05 14:01:42,@JMillionNYC @SamsungMobileUS @SamsungMobile Love the wallpaper!  It's such a solid device for sure.  Loving mine so far.,drewlipps,,,"Rochester Hills, MI",en,positive
561,1313123433710936064,2020-10-05 14:26:37,@reneritchie @ZONEofTECH Samsung has been making awesome AMOLED Tablets for years.,TravisMcP,,,"Seattle, WA",en,positive
562,1313124079424204804,2020-10-05 14:29:11,Really like the camera and screen on   the new @SamsungMobile #S20FE #SamsungGalaxyS20FE https://t.co/jttLm5T9Hh,ekaddo,,,"Charlotte, NC",en,positive
